id,lifeSat,age,emplStat55,healthSat,livtog
326601,8,59,3,6,1
326601,8,60,3,2,1
326701,9,55,1,7,1
326701,8,56,1,8,1
326701,8,57,1,8,1
326701,8,58,1,8,1
326701,4,59,1,3,1
326701,8,60,1,8,1
327001,9,55,1,7,1
327001,8,56,1,7,1
327001,7,57,1,7,1
327001,7,58,1,7,1
327001,7,59,1,6,1
327001,7,60,1,5,1
327601,5,55,3,4,0
327601,5,56,3,3,0
327601,5,57,3,3,0
327601,4,58,3,1,0
327601,3,59,3,3,0
327601,3,60,3,1,0
328702,10,55,2,8,1
328702,10,56,2,8,1
328702,10,57,2,7,1
328702,8,58,2,5,1
328702,10,59,2,5,1
328702,5,60,2,2,1
328801,4,55,2,3,0
328801,6,56,2,4,0
328801,8,57,2,4,0
328801,5,58,2,5,0
328801,6,60,2,4,0
329002,6,55,3,2,1
329002,8,56,3,5,1
329002,8,57,3,6,1
329002,7,59,3,6,1
329101,9,55,1,7,1
329101,5,56,1,5,1
329101,8,57,1,7,1
329101,7,58,1,8,1
329101,5,59,1,8,1
329101,6,60,1,5,1
329201,3,55,3,2,1
329201,4,56,3,4,1
329201,5,57,3,3,1
329201,5,58,3,2,1
329201,4,59,3,2,1
329201,3,60,3,3,1
329401,8,55,2,8,1
329401,7,56,2,7,1
329401,7,57,2,7,1
329401,6,58,2,4,1
329401,8,59,2,6,1
329401,7,60,2,7,1
329701,6,55,3,4,1
329701,4,56,3,1,1
329701,5,57,3,2,1
329701,6,58,3,1,1
329701,4,59,3,4,1
329701,4,60,3,1,1
329901,7,55,1,7,1
329901,6,56,1,7,1
329901,6,57,1,6,1
329901,8,58,1,6,1
329901,7,59,1,5,1
329901,6,60,1,5,1
330201,5,55,3,3,1
330201,4,56,3,2,1
330201,6,57,3,3,1
330201,3,58,3,8,1
330201,6,59,3,2,1
330201,6,60,3,4,1
330401,6,55,1,6,1
330401,5,56,1,6,1
330401,8,57,1,4,1
331101,6,55,1,5,1
331101,5,56,1,5,1
331101,6,57,1,5,1
331101,5,58,1,3,1
331101,5,59,1,2,1
331101,7,60,1,3,1
331301,7,55,1,7,1
331301,7,56,1,6,1
331301,8,57,1,7,0
331301,7,58,1,6,0
331301,7,59,1,7,0
331301,7,60,1,7,0
331302,8,55,3,4,1
331302,8,56,3,3,1
331302,9,57,3,6,1
331302,10,58,3,5,1
331302,9,59,3,8,1
331302,8,60,3,7,1
332101,8,55,1,8,0
332101,9,56,1,5,1
332101,9,57,1,8,1
332101,8,58,1,8,1
332101,8,59,1,9,1
332101,9,60,1,9,1
332701,5,55,1,5,1
332701,7,56,1,7,1
332701,8,57,1,5,1
332701,6,58,1,6,1
332701,7,59,1,5,0
332801,7,55,1,6,1
332801,5,56,1,4,1
332901,5,55,1,4,1
332901,7,56,1,5,1
332901,7,57,1,6,1
332901,6,58,1,7,1
332901,5,59,1,5,1
332901,5,60,1,5,1
333401,5,55,1,1,1
333401,7,56,1,6,1
333401,6,57,1,5,1
333401,7,58,1,6,1
333401,7,59,1,7,1
333401,6,60,1,5,1
333901,4,55,1,5,1
333901,7,56,1,7,1
333901,3,57,1,5,1
333901,3,58,1,3,1
333901,3,59,1,4,1
333901,4,60,1,5,1
334201,7,55,1,3,0
334201,7,56,1,2,0
334201,7,57,1,7,0
334201,7,58,1,8,0
334201,8,59,1,7,0
334201,8,60,1,8,0
334601,5,55,1,5,0
334601,6,56,1,5,0
334601,5,57,1,5,0
334601,5,58,1,5,0
334701,7,55,1,4,1
334701,9,56,1,6,1
334701,8,57,1,8,1
334701,8,59,1,7,1
334701,9,60,1,8,1
335501,8,55,3,4,1
335501,6,56,3,4,1
335501,7,57,3,3,1
335501,10,58,3,5,1
335501,8,59,3,2,1
335801,6,55,1,6,1
335801,8,56,1,6,1
335801,9,57,1,7,1
335801,8,58,1,7,1
335801,8,59,1,6,1
335801,7,60,1,6,1
336401,8,55,1,5,1
336401,5,56,1,5,1
336401,7,57,1,5,1
336401,8,58,1,6,1
336401,8,59,1,7,1
336401,9,60,1,8,1
336701,7,55,1,6,1
336701,7,56,1,5,1
336701,6,57,1,3,1
336701,6,58,1,5,1
336701,6,59,1,3,1
336701,6,60,1,5,1
337401,7,55,1,9,0
337401,9,56,1,9,0
337401,10,57,1,7,0
337401,7,58,1,5,0
337401,8,59,1,5,0
337401,5,60,1,0,0
338002,7,55,2,8,0
338002,6,56,2,8,0
338002,5,57,2,8,0
338002,7,58,2,8,0
338401,8,55,1,6,1
338401,5,56,1,2,1
338401,7,57,1,0,1
340201,8,55,2,9,1
340201,9,56,2,9,1
340201,9,57,2,8,1
340201,8,58,2,8,1
340201,8,59,2,9,1
340201,8,60,2,7,1
340601,5,55,1,5,0
340601,6,56,1,3,1
340601,10,57,1,5,1
340602,3,55,3,8,0
340602,2,56,3,3,0
340602,4,57,3,2,0
340701,6,55,1,6,1
340701,7,56,1,6,1
341601,8,55,1,8,1
342103,9,55,1,5,0
342103,5,56,1,8,0
342103,8,57,1,7,0
342103,8,58,1,8,0
342103,9,59,1,9,0
342103,7,60,1,8,0
342404,5,55,1,6,0
342404,4,56,1,2,0
342404,7,57,1,7,0
342501,8,55,1,8,1
342501,8,56,1,9,1
342501,8,57,1,8,1
342501,9,58,1,10,1
342501,8,59,1,8,1
343301,8,55,1,10,1
343301,6,56,1,10,1
343301,7,57,1,6,1
343301,8,58,1,8,1
343301,7,59,1,6,1
343301,8,60,1,8,1
343701,7,55,1,5,1
343701,8,56,1,8,1
343701,8,57,1,6,1
343701,6,58,1,5,1
343701,7,59,1,7,1
343701,8,60,1,7,1
344001,8,55,2,1,0
344001,7,56,2,4,0
344001,7,57,2,1,0
344001,6,58,2,3,0
344001,7,59,2,6,0
344001,5,60,2,3,0
344201,9,55,3,8,1
344201,9,56,3,6,1
344201,8,57,3,6,1
344201,8,58,3,8,1
344201,9,59,3,8,1
344201,9,60,3,8,1
344901,8,55,1,7,1
344901,8,56,1,6,1
344901,7,57,1,8,1
344901,10,58,1,8,1
344901,9,59,1,8,1
344901,9,60,1,8,1
345001,8,55,2,5,1
345001,8,56,2,8,1
345001,8,57,2,7,1
345001,7,58,2,7,1
345001,8,60,2,6,1
345201,6,55,1,5,1
345201,5,56,1,5,1
345201,5,57,1,4,1
345201,5,58,1,4,1
345401,8,55,1,6,0
345401,9,56,1,8,0
345401,7,57,1,8,0
345401,8,58,1,8,0
345401,7,59,1,7,0
345401,8,60,1,4,0
345501,7,55,1,7,1
345501,7,56,1,7,1
345501,10,58,1,9,1
345501,7,59,1,5,1
345501,8,60,1,5,1
345701,5,55,3,3,1
345701,5,56,3,1,1
345701,5,57,3,3,1
345701,5,58,3,3,1
346002,6,55,1,8,0
346201,8,55,1,9,1
346201,8,56,1,7,1
346201,10,57,1,9,1
346201,8,58,1,9,1
346201,8,59,1,9,1
346201,8,60,1,8,1
347901,6,55,1,8,1
347901,7,56,1,8,1
347901,8,58,1,8,1
348901,6,55,2,5,0
348901,7,56,2,5,0
348901,5,57,2,6,0
348901,5,58,2,6,0
348901,6,59,2,5,0
348901,6,60,2,4,0
349401,7,55,1,8,1
350701,8,55,1,8,1
350701,5,56,1,4,1
350701,5,57,1,4,1
350701,5,58,1,5,1
350701,6,59,1,6,1
350701,5,60,1,5,1
350901,8,55,1,8,1
350901,7,56,1,6,1
350901,8,57,1,6,1
350901,8,58,1,8,1
350901,8,59,1,8,1
350901,9,60,1,8,1
351301,5,55,3,4,1
351301,5,56,3,5,1
351301,6,57,3,4,1
351301,5,58,3,5,1
351301,3,59,3,3,1
351401,8,55,1,7,1
351401,8,56,1,7,1
351401,8,57,1,8,1
351401,8,58,1,7,1
351401,8,59,1,8,1
351401,8,60,1,7,1
351501,8,55,1,8,0
351501,8,56,1,8,0
351501,8,57,1,7,0
351501,8,58,1,9,0
351501,8,59,1,8,0
351601,0,55,2,4,1
351601,7,56,2,6,1
352201,9,55,1,10,1
352201,5,56,1,3,1
352201,10,57,1,8,1
352201,10,58,1,10,1
352201,5,59,1,8,1
352201,9,60,1,10,1
352401,8,55,1,8,0
352401,9,56,1,9,0
352401,5,57,1,8,0
352401,8,58,1,8,0
352401,8,59,1,8,0
352401,8,60,1,8,0
352702,8,55,2,10,1
352702,8,56,2,10,1
352702,9,57,2,9,1
353101,10,55,1,10,1
353101,9,56,1,9,1
353101,9,57,1,9,1
353101,9,58,1,7,1
353101,8,59,1,7,1
353101,8,60,1,9,1
353501,5,55,1,4,1
353501,8,56,1,5,1
353501,8,57,1,5,1
353501,8,58,1,5,1
353501,7,59,1,4,1
353501,8,60,1,6,1
354101,4,55,1,1,1
354201,5,55,1,6,1
354201,5,56,1,6,1
354201,5,57,1,4,1
354201,7,58,1,7,1
354401,8,55,1,8,1
354401,9,56,1,7,1
354401,8,57,1,7,1
354401,7,58,1,7,1
354401,8,59,1,6,1
354401,8,60,1,5,1
354601,8,55,3,6,0
354601,8,56,3,5,0
354601,7,57,3,3,0
354601,8,58,3,6,0
354601,8,59,3,6,0
354601,8,60,3,5,0
354701,7,55,1,7,1
354701,8,56,1,5,1
354701,8,57,1,8,1
354701,9,58,1,5,1
354701,6,59,1,8,1
354701,7,60,1,6,1
354901,8,55,1,1,0
354901,8,56,1,5,0
354901,8,57,1,6,0
354901,8,58,1,7,0
355201,5,55,1,6,0
355201,5,56,1,5,0
355201,5,57,1,2,0
355201,5,58,1,5,0
355201,5,59,1,7,0
355201,5,60,1,2,0
355302,1,55,3,3,0
355302,5,56,3,5,0
355302,3,57,3,2,0
355302,5,58,3,5,0
355302,2,59,3,4,0
355501,5,55,2,6,1
356001,7,55,1,5,1
356001,8,57,1,5,1
356001,10,58,1,0,1
356001,8,59,1,6,1
356001,5,60,1,3,1
356301,9,55,1,10,1
356301,4,56,1,9,1
356301,0,57,1,10,1
356301,4,58,1,10,1
356301,3,59,1,9,1
356301,6,60,1,9,1
356401,10,55,1,9,1
356401,10,56,1,10,1
356401,10,57,1,5,1
356401,5,58,1,8,1
356401,7,59,1,5,1
356401,4,60,1,5,1
356701,7,55,1,8,1
356701,8,56,1,8,1
356701,4,57,1,3,1
356701,6,58,1,6,1
356701,7,59,1,7,1
356701,7,60,1,8,1
357001,5,55,1,6,1
357001,8,56,1,8,1
357001,9,57,1,7,1
357001,8,58,1,7,1
357001,7,59,1,8,1
357001,8,60,1,8,1
357301,7,55,1,6,1
357301,6,56,1,7,1
357301,8,57,1,7,1
357301,6,58,1,7,1
357301,6,59,1,8,1
357301,7,60,1,5,1
357502,7,55,1,8,1
357502,7,56,1,7,1
357801,8,55,1,8,1
357801,8,56,1,10,1
357801,8,57,1,9,1
357801,8,58,1,9,0
357801,8,59,1,9,0
357801,8,60,1,8,0
357805,4,55,2,3,0
357805,4,56,2,5,0
357805,3,57,2,5,0
358001,3,55,1,1,1
358001,3,56,1,1,1
358001,4,57,1,3,0
358001,4,58,1,2,1
358001,5,59,1,2,1
358001,3,60,1,2,1
358101,7,55,1,6,1
358101,7,56,1,7,1
358101,8,57,1,8,1
358101,7,58,1,8,1
358101,7,59,1,8,1
358101,8,60,1,8,1
358201,9,55,1,5,1
358201,7,56,1,4,1
358201,6,57,1,2,1
358201,8,58,1,6,1
358201,8,59,1,7,1
358201,7,60,1,4,1
358501,6,55,1,7,1
358501,5,56,1,4,1
358501,6,57,1,5,1
358501,5,58,1,5,1
358501,6,59,1,5,1
358501,5,60,1,4,1
358701,7,55,1,7,1
358701,7,56,1,7,1
358701,7,57,1,7,1
358701,7,58,1,7,1
358701,7,59,1,6,1
358701,6,60,1,6,1
358901,9,55,1,8,1
358901,9,56,1,8,1
358901,8,57,1,8,1
358901,2,58,1,3,1
358901,8,59,1,7,1
360201,10,55,1,10,1
360201,9,56,1,9,1
360201,10,57,1,10,1
360201,9,58,1,9,1
360201,8,59,1,7,1
360201,9,60,1,7,1
360601,5,55,2,0,1
360601,6,56,2,0,1
360601,3,57,2,0,1
360601,0,58,2,0,1
360601,6,59,2,0,1
360601,6,60,2,1,1
361301,5,55,1,7,0
361401,5,55,2,0,0
361401,4,56,2,1,0
361401,5,57,2,5,0
361401,5,58,2,1,0
361401,6,59,2,4,0
361401,6,60,2,5,0
361601,8,55,1,8,1
361601,8,56,1,6,1
361601,10,57,1,7,1
361601,8,58,1,8,1
361601,7,59,1,6,1
361601,8,60,1,8,1
361701,8,55,1,8,0
361701,8,56,1,7,0
361701,7,57,1,6,0
361701,8,58,1,7,0
361701,8,59,1,9,1
361701,7,60,1,5,0
362001,5,55,1,4,1
362001,4,56,1,1,1
362301,10,55,1,6,1
362301,9,56,1,3,1
362301,10,57,1,8,1
362301,10,58,1,2,1
362301,8,59,1,6,1
362301,8,60,1,5,1
362901,8,55,1,8,1
362901,7,56,1,8,1
363002,9,55,1,9,0
363002,8,56,1,10,0
363002,9,57,1,10,0
363002,8,58,1,9,0
363002,6,59,1,10,0
363002,9,60,1,10,0
363201,7,55,1,5,0
363201,8,56,1,5,0
363201,7,57,1,3,0
363201,7,58,1,6,0
363201,6,59,1,7,0
363501,5,55,1,3,0
363501,7,56,1,7,0
363501,7,57,1,4,0
364401,8,55,1,5,1
364401,8,56,1,7,1
364401,9,57,1,7,1
364401,8,58,1,7,1
364401,7,59,1,7,1
364401,8,60,1,7,1
365001,9,55,1,8,1
365001,8,56,1,8,1
365601,8,55,1,5,1
365601,9,56,1,5,1
365601,8,57,1,6,1
366001,7,55,1,8,1
366001,8,56,1,6,1
366001,7,57,1,7,1
366001,7,58,1,5,1
366001,8,59,1,6,1
366001,8,60,1,7,1
366601,8,55,1,7,1
366601,7,56,1,8,1
366601,9,57,1,8,1
366601,7,58,1,9,1
366601,10,59,1,7,1
366701,8,55,1,10,1
366701,8,56,1,9,1
366701,8,57,1,10,1
366701,8,58,1,9,1
366701,7,59,1,9,1
366701,8,60,1,8,1
366801,6,55,1,7,1
366801,6,56,1,7,1
366801,7,57,1,7,1
366801,6,58,1,5,1
366801,6,59,1,7,1
366801,5,60,1,4,1
366901,8,55,1,8,1
366901,6,56,1,7,1
366901,8,57,1,6,1
366901,8,58,1,7,1
366901,7,59,1,7,1
366901,8,60,1,7,1
367201,6,55,2,0,0
367201,5,56,2,3,0
367201,5,57,2,3,0
367201,8,58,2,0,0
367201,7,59,2,2,0
368001,9,55,1,5,1
368001,7,57,1,6,1
368001,8,58,1,5,1
368001,8,59,1,5,1
368001,7,60,1,7,1
368301,2,55,1,10,1
368301,4,56,1,7,1
368301,4,57,1,4,1
368301,5,58,1,6,1
368301,6,59,1,8,1
368501,6,55,1,5,1
368501,5,56,1,5,1
368501,6,57,1,6,1
368601,10,55,1,6,1
368601,9,56,1,10,1
368601,8,57,1,4,1
368601,8,58,1,8,1
368601,7,59,1,8,1
368601,7,60,1,6,1
368801,8,55,1,10,1
368801,8,56,1,8,1
368801,9,57,1,8,1
368801,7,58,1,9,1
368801,7,59,1,5,1
368801,8,60,1,8,1
369501,4,55,1,3,0
369501,5,57,1,4,0
369501,7,58,1,7,0
369501,5,59,1,4,0
369501,4,60,1,4,0
370201,5,55,1,2,1
370201,4,56,1,5,1
370201,5,57,1,5,1
370201,3,58,1,5,1
370201,5,59,1,3,1
370201,6,60,1,5,1
370801,8,55,1,8,1
370801,9,56,1,8,1
370801,9,57,1,8,1
370801,9,58,1,8,1
370801,9,59,1,8,1
370801,9,60,1,8,1
371101,8,55,1,8,1
371101,8,56,1,8,1
371101,8,57,1,7,1
371101,8,58,1,7,1
371101,7,59,1,7,1
371101,8,60,1,7,1
371201,8,55,1,8,1
371201,5,57,1,2,1
371201,4,59,1,1,1
371201,5,60,1,5,1
371202,4,55,2,3,1
371202,2,56,2,2,1
371202,5,57,2,3,1
371202,4,58,2,3,1
371202,7,59,2,2,1
371301,7,55,1,6,1
372101,7,55,1,0,0
372101,5,56,1,0,0
372101,4,57,1,3,0
372101,10,58,1,5,0
372101,7,59,1,5,0
372101,5,60,1,2,0
372601,4,55,2,2,0
372601,4,56,2,4,0
372601,6,57,2,2,0
372601,6,58,2,3,0
372601,6,59,2,5,0
372601,5,60,2,3,0
373201,5,55,1,2,1
373201,7,56,1,7,1
373201,6,57,1,5,1
373201,6,58,1,2,1
373201,6,59,1,3,1
373201,6,60,1,5,1
376401,7,55,1,4,1
376401,5,56,1,0,1
376401,8,57,1,5,1
376401,8,58,1,5,1
376401,6,59,1,4,1
376401,8,60,1,4,1
376501,5,55,1,8,1
376501,5,56,1,5,1
376501,7,57,1,5,1
376501,5,58,1,3,1
376501,7,59,1,2,1
376601,4,55,1,3,1
376601,2,56,1,3,1
376601,5,57,1,4,1
376601,3,58,1,4,1
376601,4,59,1,3,1
377002,7,55,2,4,0
377002,5,56,2,0,0
377002,10,57,2,0,0
377002,5,58,2,5,0
377002,5,59,2,7,0
377002,8,60,2,0,0
377701,8,55,1,8,0
377701,8,56,1,7,0
377701,9,57,1,7,0
377701,9,58,1,7,0
377701,9,59,1,6,0
377701,10,60,1,8,0
377901,6,55,1,4,1
377901,6,56,1,3,1
377901,8,57,1,3,1
377901,6,59,1,3,1
377901,6,60,1,2,1
378701,10,55,1,9,1
378701,8,56,1,10,1
378701,9,57,1,9,1
378701,8,58,1,8,1
378701,9,59,1,9,1
378701,8,60,1,8,1
378901,8,55,1,8,1
378901,9,56,1,9,1
378901,8,57,1,9,1
379401,6,55,2,7,0
379401,7,56,2,7,0
379401,8,57,2,6,0
379401,6,58,2,5,0
379401,4,60,2,8,0
379501,8,55,1,3,0
379501,8,56,1,8,0
379501,8,57,1,8,0
379501,8,58,1,7,0
379501,8,59,1,7,0
379501,7,60,1,7,0
379601,8,55,2,10,0
379601,9,56,2,9,0
379601,9,57,2,10,0
379601,8,58,2,10,0
379601,9,59,2,10,0
379601,9,60,2,9,0
379701,8,55,1,7,0
379701,8,56,1,8,0
379701,7,57,1,8,0
379901,5,55,1,6,1
379901,7,56,1,8,1
379901,8,57,1,8,1
380401,6,55,2,5,0
380401,6,56,2,5,0
380401,7,57,2,6,1
380401,7,58,2,6,1
380401,7,59,2,6,1
380401,8,60,2,6,1
380701,5,55,1,5,0
380701,6,56,1,7,0
380701,7,57,1,6,0
380701,5,58,1,6,0
380701,6,59,1,7,0
380701,5,60,1,5,0
381101,5,55,1,5,0
381301,7,55,1,7,1
381301,7,56,1,5,1
381301,8,57,1,8,1
381301,7,58,1,5,1
381301,8,59,1,7,1
381301,7,60,1,7,1
381401,8,55,1,5,0
381401,7,56,1,6,0
381401,6,57,1,6,0
381401,7,58,1,7,0
381401,4,59,1,8,0
381401,6,60,1,4,0
381803,10,55,1,8,1
381803,9,56,1,8,1
381803,9,57,1,5,1
381901,6,55,1,5,1
382201,7,55,1,6,0
382201,7,56,1,6,0
382201,7,57,1,6,0
382201,7,58,1,6,0
382201,8,59,1,6,0
382201,8,60,1,8,0
383201,8,55,1,8,0
383201,8,56,1,8,0
383201,8,57,1,8,0
383201,9,58,1,8,0
383201,8,59,1,8,0
383601,7,55,1,7,0
383601,10,56,1,7,0
383601,10,57,1,6,0
383601,10,58,1,7,0
383601,9,59,1,6,0
383601,9,60,1,6,0
384001,7,55,1,6,1
384001,5,56,1,5,1
384001,6,57,1,4,1
384001,7,58,1,5,1
384001,8,59,1,6,1
384001,8,60,1,8,1
385501,5,55,1,4,1
385501,8,56,1,5,1
385501,6,57,1,3,1
385501,7,58,1,3,1
385501,7,59,1,7,1
385501,6,60,1,7,1
385601,7,55,1,8,1
385601,3,56,1,6,1
385601,4,57,1,8,1
385601,4,58,1,7,1
385601,5,59,1,7,0
385601,5,60,1,7,0
386001,8,55,1,7,1
386001,7,56,1,6,1
386001,7,57,1,5,1
386001,7,58,1,6,1
386001,7,59,1,3,1
386001,8,60,1,6,1
386301,10,55,1,8,1
386301,7,56,1,7,1
386301,7,57,1,7,1
386301,8,58,1,8,1
386301,8,59,1,5,1
386301,8,60,1,8,0
386401,6,55,2,3,1
386401,5,56,2,3,1
386401,6,57,2,4,1
386401,7,59,2,2,1
386701,5,55,1,6,1
386701,4,56,1,5,1
386701,5,57,1,7,1
386701,4,58,1,4,1
386701,5,59,1,5,1
386701,5,60,1,5,1
387201,7,55,1,5,1
387201,5,56,1,5,1
387201,6,57,1,6,1
387201,8,58,1,8,1
387201,8,59,1,8,1
387201,8,60,1,8,1
387301,10,55,1,10,1
387301,8,56,1,8,1
387301,8,57,1,7,1
387301,8,58,1,6,1
387301,8,59,1,6,1
387301,8,60,1,6,1
388301,0,56,3,0,1
388301,1,57,3,0,1
388301,0,58,3,0,1
388301,1,59,3,0,1
388301,0,60,3,0,1
388801,10,55,1,9,1
388801,10,56,1,8,1
388801,8,57,1,8,1
388801,10,58,1,9,1
388801,10,59,1,8,1
388801,9,60,1,8,1
389001,8,55,1,10,0
389001,7,56,1,7,0
389001,5,57,1,5,0
389001,5,58,1,5,0
389001,5,59,1,3,0
389001,5,60,1,2,0
389101,5,55,3,3,1
389101,5,56,3,5,1
389201,2,55,3,2,0
389201,3,56,3,2,0
389201,5,57,3,0,0
389201,5,58,3,6,0
389201,2,59,3,0,0
389201,5,60,3,2,0
389401,8,55,1,8,1
389401,8,56,1,7,1
389401,8,57,1,7,1
389401,8,58,1,7,1
389401,8,59,1,5,1
389401,8,60,1,7,1
389501,8,55,1,8,1
389501,7,56,1,7,1
389501,8,57,1,7,1
389501,8,58,1,8,1
389501,8,59,1,8,1
389501,8,60,1,7,1
389601,5,55,3,5,1
389601,6,56,3,6,1
389601,10,57,3,7,1
389601,7,58,3,5,1
389601,8,59,3,10,1
389601,9,60,3,2,1
390201,8,55,2,8,1
390201,8,56,2,8,1
390201,8,57,2,8,1
390701,8,55,1,8,1
390701,8,56,1,8,1
390701,8,57,1,8,1
390701,7,58,1,8,1
390701,8,59,1,5,1
390701,7,60,1,5,1
390901,7,55,1,6,0
390901,8,56,1,5,0
390901,8,57,1,8,0
390901,4,58,1,3,0
390901,5,59,1,4,0
390901,7,60,1,4,0
391201,9,55,1,6,1
391201,5,56,1,6,1
391201,9,57,1,6,1
391201,8,58,1,3,1
391201,6,59,1,3,1
391201,8,60,1,8,1
391301,8,55,1,4,1
391301,8,56,1,5,1
391301,8,57,1,4,1
391301,7,58,1,4,1
391301,8,59,1,1,1
391301,7,60,1,4,1
391401,7,55,1,5,1
391401,6,56,1,4,1
391401,5,57,1,4,1
391401,7,58,1,4,1
391401,6,59,1,4,1
391401,6,60,1,5,1
391701,6,55,1,8,1
391701,6,56,1,7,1
391701,7,57,1,7,1
391901,6,55,1,3,0
391901,8,56,1,7,0
391901,8,57,1,8,0
391901,8,58,1,8,0
391901,8,59,1,7,0
391901,7,60,1,6,0
392401,8,55,1,8,1
392401,7,56,1,4,1
392401,7,57,1,7,1
392401,5,58,1,6,1
392401,4,59,1,5,1
392401,6,60,1,5,1
392701,5,55,1,4,1
392701,6,56,1,5,1
392701,6,57,1,6,1
392701,7,58,1,5,1
392701,6,59,1,7,1
392701,8,60,1,7,1
393801,7,55,2,8,1
393801,7,56,2,7,1
393801,8,57,2,8,1
393801,7,58,2,8,1
393801,8,59,2,8,1
393801,8,60,2,9,1
394102,5,55,1,5,0
394102,7,56,1,8,0
394102,7,57,1,10,0
394102,10,58,1,10,0
394102,7,59,1,8,0
394102,6,60,1,5,0
394701,7,55,3,6,1
394701,7,56,3,6,1
394701,6,57,3,7,1
394701,8,58,3,7,1
394701,8,59,3,10,1
394701,7,60,3,6,1
395101,6,55,1,5,1
395101,3,56,1,3,1
395701,9,55,1,9,1
395701,9,56,1,9,1
395701,10,58,1,9,1
395701,8,59,1,9,1
395701,4,60,1,1,1
395801,6,55,1,6,1
395801,6,56,1,7,1
395801,7,57,1,6,1
395801,5,58,1,4,1
395801,6,59,1,6,1
395801,4,60,1,4,1
395901,9,55,1,8,1
395901,8,56,1,7,1
395901,7,57,1,3,1
395901,7,58,1,5,1
395901,4,59,1,8,1
395901,7,60,1,5,1
396101,8,55,1,8,1
396101,8,56,1,8,1
396101,8,57,1,8,1
396101,6,58,1,8,1
396101,8,59,1,8,1
396201,7,55,1,6,1
396201,6,56,1,9,1
396201,8,57,1,9,1
396201,8,58,1,8,1
396201,8,59,1,7,1
396201,8,60,1,5,1
396501,7,55,2,3,1
396501,8,56,2,6,1
396501,8,57,2,4,1
396501,9,58,2,7,1
396501,9,59,2,5,1
396501,8,60,2,4,1
396601,7,55,1,7,1
396601,8,56,1,7,1
396601,8,57,1,8,1
396601,8,58,1,7,1
396601,7,59,1,7,1
396601,7,60,1,6,1
396901,6,55,1,7,1
396901,5,56,1,5,1
397701,7,55,1,4,1
398001,8,55,1,7,1
398001,8,56,1,7,1
398001,8,57,1,6,1
398001,8,58,1,7,1
398001,8,59,1,3,1
398001,8,60,1,7,1
399001,10,55,1,7,1
399001,10,56,1,9,1
399001,9,57,1,7,1
399001,8,58,1,8,1
399001,8,59,1,8,1
399001,8,60,1,6,1
399402,6,55,3,1,0
399402,8,56,3,3,0
399402,5,57,3,3,0
399801,10,55,1,9,0
399801,8,56,1,10,0
399801,9,57,1,9,0
399801,9,58,1,9,0
399801,10,59,1,10,0
399801,8,60,1,9,0
400401,4,55,1,4,0
400401,4,56,1,4,0
400401,4,57,1,4,0
400401,4,58,1,5,0
400401,4,59,1,5,0
400401,3,60,1,3,0
400501,10,55,1,10,0
400501,9,56,1,9,0
400501,6,57,1,10,0
400501,6,58,1,10,0
400501,10,59,1,10,0
400501,7,60,1,7,0
400601,5,55,1,5,1
400601,6,56,1,7,1
400601,5,57,1,5,1
400601,5,58,1,3,1
400601,5,59,1,3,1
400601,6,60,1,3,1
400801,9,55,1,9,1
400801,7,56,1,7,1
400801,8,57,1,6,1
400801,8,58,1,8,1
400801,8,59,1,7,1
400801,7,60,1,7,1
400901,8,55,1,9,1
400901,8,56,1,8,1
400901,8,57,1,4,1
400901,8,58,1,6,1
400901,8,59,1,3,1
400901,9,60,1,9,1
401201,4,55,3,2,1
401201,2,56,3,1,1
401201,3,57,3,1,1
401201,8,58,3,1,1
401501,5,55,1,7,1
401501,4,56,1,7,1
401501,7,57,1,8,1
401501,7,58,1,6,1
401501,6,59,1,5,1
401501,7,60,1,6,1
401702,7,55,2,7,0
401702,4,56,2,6,0
401702,6,57,2,6,0
401702,6,58,2,5,0
401702,7,59,2,6,0
401702,7,60,2,5,0
401901,8,55,1,7,1
401901,8,56,1,7,1
401901,7,57,1,7,1
401901,7,58,1,7,1
401901,7,59,1,7,1
402502,5,55,2,3,0
402502,4,56,2,4,0
402502,5,57,2,5,0
402601,8,55,1,2,1
402601,8,56,1,3,1
402601,6,57,1,3,1
402601,8,58,1,4,1
402601,7,59,1,6,1
402601,8,60,1,6,1
403402,5,55,2,8,0
403402,8,56,2,8,0
403402,8,57,2,8,0
403402,8,58,2,9,0
403402,8,59,2,5,0
403402,9,60,2,7,0
403601,7,55,1,6,1
403601,7,56,1,7,1
403601,8,57,1,5,1
403601,7,58,1,5,1
403601,7,59,1,7,1
403601,7,60,1,5,1
403801,6,55,2,4,1
403801,6,56,2,6,1
403801,4,57,2,4,1
403801,6,58,2,6,1
403801,7,59,2,4,1
403801,4,60,2,4,1
404101,8,55,1,8,1
404101,6,56,1,6,1
404101,7,57,1,6,1
404101,6,58,1,5,1
404101,5,59,1,6,1
404101,7,60,1,5,1
404201,8,55,1,5,1
404201,10,56,1,5,1
404201,9,57,1,7,1
404201,9,58,1,7,1
404201,9,59,1,6,1
404201,9,60,1,6,1
404401,7,55,1,4,1
404401,6,56,1,3,1
404401,8,57,1,6,1
405001,9,55,1,9,1
405001,9,56,1,10,1
405001,9,57,1,9,1
405001,9,58,1,9,1
405001,9,59,1,9,1
405001,8,60,1,6,1
405601,8,55,2,7,1
405601,8,56,2,8,1
405601,8,57,2,8,1
405601,8,58,2,8,1
405601,8,59,2,7,1
